loss,params,iteration,run_time
0.013665974140167236,"{'batch_size': 128, 'drop_out': 0.15185978224751023, 'first_layer_dense': 93, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 18.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 20}",66,28.903812173055485
0.013352572917938232,"{'batch_size': 128, 'drop_out': 0.0815924216133414, 'first_layer_dense': 69, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 20}",67,30.579338232055306
0.01385408639907837,"{'batch_size': 128, 'drop_out': 0.005494271169687495, 'first_layer_dense': 59, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 22}",68,30.27986469096504
0.01313316822052002,"{'batch_size': 128, 'drop_out': 0.09953557181878406, 'first_layer_dense': 67, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 24}",69,27.35635601100512
0.013446569442749023,"{'batch_size': 128, 'drop_out': 0.10567923541730104, 'first_layer_dense': 69, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 24}",70,27.340069002006203
0.013760030269622803,"{'batch_size': 128, 'drop_out': 0.12895455968716657, 'first_layer_dense': 46, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 23}",71,30.123363924911246
0.8053535670042038,"{'batch_size': 128, 'drop_out': 0.03862468073690112, 'first_layer_dense': 78, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.001, 'num_epochs': 16.0, 'optimizer': 'SGD', 'output_layer_activation': 'linear', 'second_layer_dense': 37, 'third_layer_dense': 26}",72,22.04039442818612
0.11142802238464355,"{'batch_size': 128, 'drop_out': 0.16571405679303236, 'first_layer_dense': 87, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'softplus', 'second_layer_dense': 33, 'third_layer_dense': 28}",73,30.93318053614348
0.014794409275054932,"{'batch_size': 32, 'drop_out': 0.07853206211787857, 'first_layer_dense': 52, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 20.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 29}",74,114.69581219810061
0.04776829481124878,"{'batch_size': 128, 'drop_out': 0.1959247785440424, 'first_layer_dense': 64, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.001, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 24}",75,29.55750656616874
