loss,distance,FGSM,BIM-A,BIM-B,deepfool,params
0.016648173332214355,0.59581816,0.4894561469554901,0.4839067757129669,0.48612651228904724,0.559378445148468,"{'batch_size': 16, 'drop_out': 0.09493155800680499, 'first_layer_dense': 87, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.001, 'num_epochs': 15.0, 'optimizer': 'Adam', 'output_layer_activation': 'relu', 'second_layer_dense': 50, 'third_layer_dense': 25}"
0.016648173332214355,0.10641583,0.2874583899974823,0.19866815209388733,0.3340732455253601,0.6614872217178345,"{'batch_size': 16, 'drop_out': 0.3019525909364301, 'first_layer_dense': 75, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 13.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 29}"
0.016648173332214355,0.40865204,0.4794672727584839,0.43396225571632385,0.45726969838142395,0.662597119808197,"{'batch_size': 128, 'drop_out': 0.1420435735749445, 'first_layer_dense': 35, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 10}"
0.016648173332214355,0.09419934,0.29633739590644836,0.19311875104904175,0.3263041079044342,0.6614872217178345,"{'batch_size': 16, 'drop_out': 0.27581627629576017, 'first_layer_dense': 82, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 24}"
0.017758071422576904,0.039726943,0.34295228123664856,0.23529411852359772,0.35072141885757446,0.6637070178985596,"{'batch_size': 16, 'drop_out': 0.28528296569455797, 'first_layer_dense': 108, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 14.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 15}"
0.017758071422576904,0.060850874,0.2930077612400055,0.22086571156978607,0.34073251485824585,0.6614872217178345,"{'batch_size': 16, 'drop_out': 0.28307624054423464, 'first_layer_dense': 113, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 11}"
0.017758071422576904,0.08931811,0.24972252547740936,0.18201997876167297,0.3185349702835083,0.6714761257171631,"{'batch_size': 16, 'drop_out': 0.3270263493741161, 'first_layer_dense': 53, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 13.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 19}"
0.017758071422576904,0.17934278,0.4139844477176666,0.3185349702835083,0.4017758071422577,0.8357380628585815,"{'batch_size': 16, 'drop_out': 0.21611228213539052, 'first_layer_dense': 106, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 17}"
0.017758071422576904,0.27337295,0.4605993330478668,0.4406215250492096,0.45726969838142395,0.6648168563842773,"{'batch_size': 16, 'drop_out': 0.25649705916824517, 'first_layer_dense': 144, 'hidden_layer_activation': 'softplus', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 14}"
0.017758071422576904,0.36559507,0.46725860238075256,0.4583795666694641,0.47058823704719543,0.6603773832321167,"{'batch_size': 16, 'drop_out': 0.1580579935611759, 'first_layer_dense': 111, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.01, 'num_epochs': 15.0, 'optimizer': 'NAdam', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 16}"
0.017758071422576904,0.15818277,0.2874583899974823,0.2230854630470276,0.3451720178127289,0.683684766292572,"{'batch_size': 64, 'drop_out': 0.21812089676316743, 'first_layer_dense': 100, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 13.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 15}"
0.017758071422576904,0.2181657,0.4683684706687927,0.45948946475982666,0.47502774000167847,0.6792452931404114,"{'batch_size': 16, 'drop_out': 0.2824880189633117, 'first_layer_dense': 100, 'hidden_layer_activation': 'relu', 'learning_rate': 0.1, 'num_epochs': 14.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 49, 'third_layer_dense': 16}"
0.017758071422576904,0.3864434,0.5072141885757446,0.5172030925750732,0.51165372133255,0.7425083518028259,"{'batch_size': 32, 'drop_out': 0.08046675773860357, 'first_layer_dense': 95, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 9.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 30}"
0.017758071422576904,0.19195871,0.3751387298107147,0.31187570095062256,0.3884572684764862,0.6736959218978882,"{'batch_size': 16, 'drop_out': 0.18830830831430678, 'first_layer_dense': 145, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 12}"
0.017758071422576904,0.24669737,0.5138734579086304,0.476137638092041,0.5049944519996643,0.7580466270446777,"{'batch_size': 16, 'drop_out': 0.37784916475792496, 'first_layer_dense': 140, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.1, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 47, 'third_layer_dense': 14}"
0.017758071422576904,0.33368644,0.4528301954269409,0.38956713676452637,0.44173142313957214,0.6648168563842773,"{'batch_size': 64, 'drop_out': 0.259091780297821, 'first_layer_dense': 89, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 14}"
0.01886790990829468,0.32765332,0.4639289677143097,0.40510544180870056,0.43951165676116943,0.6648168563842773,"{'batch_size': 64, 'drop_out': 0.2808860718834006, 'first_layer_dense': 85, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 14}"
0.01886790990829468,0.3784283,0.48057714104652405,0.48279687762260437,0.4794672727584839,0.6048834919929504,"{'batch_size': 32, 'drop_out': 0.031234233801662376, 'first_layer_dense': 69, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.1, 'num_epochs': 20.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 29}"
0.01886790990829468,0.48400435,0.48057714104652405,0.51165372133255,0.5183129906654358,0.8279688954353333,"{'batch_size': 16, 'drop_out': 0.047643596587108365, 'first_layer_dense': 136, 'hidden_layer_activation': 'elu', 'learning_rate': 0.001, 'num_epochs': 6.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 37, 'third_layer_dense': 15}"
0.01886790990829468,0.45985118,0.3551609218120575,0.2486126571893692,0.3607103228569031,0.662597119808197,"{'batch_size': 32, 'drop_out': 0.041148062697132545, 'first_layer_dense': 118, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 27}"
0.01886790990829468,0.1622268,0.3917869031429291,0.2641509473323822,0.3651498258113861,0.6548279523849487,"{'batch_size': 16, 'drop_out': 0.36612279840749257, 'first_layer_dense': 122, 'hidden_layer_activation': 'linear', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 17}"
0.01886790990829468,0.096927874,0.29633739590644836,0.2175360769033432,0.3473917841911316,0.6670366525650024,"{'batch_size': 16, 'drop_out': 0.1619932693711527, 'first_layer_dense': 129, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 11.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 15}"
0.01886790990829468,0.4662992,0.4894561469554901,0.4894561469554901,0.4894561469554901,0.5371809005737305,"{'batch_size': 64, 'drop_out': 0.20672526469732388, 'first_layer_dense': 143, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.1, 'num_epochs': 16.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'linear', 'second_layer_dense': 32, 'third_layer_dense': 15}"
0.01886790990829468,0.44252315,0.41065484285354614,0.30410653352737427,0.40066593885421753,0.8035516142845154,"{'batch_size': 32, 'drop_out': 0.21687566504012518, 'first_layer_dense': 44, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 37, 'third_layer_dense': 28}"
0.01886790990829468,0.40606242,0.4461709260940552,0.4661487340927124,0.4916759133338928,0.8368479609489441,"{'batch_size': 32, 'drop_out': 0.1216937690561574, 'first_layer_dense': 35, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 31}"
0.01886790990829468,0.3368559,0.476137638092041,0.4916759133338928,0.4972253143787384,0.6592674851417542,"{'batch_size': 128, 'drop_out': 0.0746267694190001, 'first_layer_dense': 117, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 9.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 13}"
0.01886790990829468,0.2844831,0.45948946475982666,0.44728079438209534,0.476137638092041,0.6559378504753113,"{'batch_size': 64, 'drop_out': 0.13260162817975552, 'first_layer_dense': 39, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 11.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 45, 'third_layer_dense': 15}"
0.01886790990829468,0.2549404,0.41620421409606934,0.34295228123664856,0.4017758071422577,0.6614872217178345,"{'batch_size': 16, 'drop_out': 0.2774112945492457, 'first_layer_dense': 82, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 16.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 12}"
0.019977807998657227,0.21665446,0.36403995752334595,0.2663707137107849,0.36958935856819153,0.6614872217178345,"{'batch_size': 64, 'drop_out': 0.10890742385774475, 'first_layer_dense': 57, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 13}"
0.019977807998657227,0.39197284,0.4794672727584839,0.44950056076049805,0.45948946475982666,0.6415094137191772,"{'batch_size': 128, 'drop_out': 0.18180965831475993, 'first_layer_dense': 50, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.1, 'num_epochs': 19.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 11}"
0.019977807998657227,0.32465458,0.445061057806015,0.4639289677143097,0.4816870093345642,0.7813540697097778,"{'batch_size': 32, 'drop_out': 0.1381740078730715, 'first_layer_dense': 110, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 25}"
0.019977807998657227,0.28597972,0.4406215250492096,0.399556040763855,0.44728079438209534,0.7025527358055115,"{'batch_size': 64, 'drop_out': 0.22457948567882474, 'first_layer_dense': 52, 'hidden_layer_activation': 'relu', 'learning_rate': 0.1, 'num_epochs': 13.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 17}"
0.019977807998657227,0.09366649,0.26082131266593933,0.2019977867603302,0.3263041079044342,0.6825749278068542,"{'batch_size': 16, 'drop_out': 0.1461308734823915, 'first_layer_dense': 106, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 14.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 10}"
0.019977807998657227,0.36845526,0.523862361907959,0.4772475063800812,0.49611541628837585,0.653718113899231,"{'batch_size': 16, 'drop_out': 0.0999190345016837, 'first_layer_dense': 43, 'hidden_layer_activation': 'selu', 'learning_rate': 0.001, 'num_epochs': 7.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 17}"
0.019977807998657227,0.24479726,0.47280800342559814,0.5249722599983215,0.5283018946647644,0.8213096857070923,"{'batch_size': 64, 'drop_out': 0.24711911136499104, 'first_layer_dense': 92, 'hidden_layer_activation': 'elu', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 13}"
0.019977807998657227,0.6486651,0.44173142313957214,0.3784683644771576,0.43618202209472656,0.6759156584739685,"{'batch_size': 128, 'drop_out': 0.08601539204802316, 'first_layer_dense': 125, 'hidden_layer_activation': 'selu', 'learning_rate': 0.01, 'num_epochs': 10.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 19}"
0.019977807998657227,0.27596834,0.47835737466812134,0.4716981053352356,0.476137638092041,0.6592674851417542,"{'batch_size': 32, 'drop_out': 0.15581686169809797, 'first_layer_dense': 80, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.1, 'num_epochs': 16.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 12}"
0.019977807998657227,0.3871278,0.461709201335907,0.40510544180870056,0.4372918903827667,0.6514983177185059,"{'batch_size': 128, 'drop_out': 0.12469507266348064, 'first_layer_dense': 65, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 10}"
0.019977807998657227,0.4661848,0.5371809005737305,0.5371809005737305,0.5283018946647644,0.7425083518028259,"{'batch_size': 32, 'drop_out': 0.12524244541382526, 'first_layer_dense': 72, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.1, 'num_epochs': 14.0, 'optimizer': 'Adamax', 'output_layer_activation': 'relu', 'second_layer_dense': 36, 'third_layer_dense': 31}"
0.019977807998657227,0.3505911,0.45172029733657837,0.44950056076049805,0.4739178717136383,0.724750280380249,"{'batch_size': 32, 'drop_out': 0.12896198475252338, 'first_layer_dense': 122, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 27}"
0.021087706089019772,0.2800283,0.2663707137107849,0.2097669243812561,0.3240843415260315,0.6637070178985596,"{'batch_size': 32, 'drop_out': 0.11702394356953413, 'first_layer_dense': 63, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 9.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 28}"
0.021087706089019772,0.23554657,0.476137638092041,0.4816870093345642,0.4872364103794098,0.6503884792327881,"{'batch_size': 16, 'drop_out': 0.19308799210620314, 'first_layer_dense': 149, 'hidden_layer_activation': 'relu', 'learning_rate': 0.1, 'num_epochs': 11.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 11}"
0.021087706089019772,0.2592835,0.461709201335907,0.5016648173332214,0.502774715423584,0.7547169923782349,"{'batch_size': 16, 'drop_out': 0.12641341889889904, 'first_layer_dense': 46, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 10.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 10}"
0.021087706089019772,0.35064772,0.45726969838142395,0.5183129906654358,0.5227525234222412,0.786903440952301,"{'batch_size': 32, 'drop_out': 0.14040139078751918, 'first_layer_dense': 95, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 11.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 31}"
0.021087706089019772,0.46620622,0.36182019114494324,0.2586015462875366,0.3596004545688629,0.6581575870513916,"{'batch_size': 32, 'drop_out': 0.09488521259556418, 'first_layer_dense': 138, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 37, 'third_layer_dense': 26}"
0.021087706089019772,0.6432638,0.46725860238075256,0.430632621049881,0.4561598300933838,0.8091009855270386,"{'batch_size': 128, 'drop_out': 0.11146219724127715, 'first_layer_dense': 125, 'hidden_layer_activation': 'elu', 'learning_rate': 0.001, 'num_epochs': 8.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 14}"
0.021087706089019772,0.34773436,0.4428412914276123,0.40066593885421753,0.4372918903827667,0.6637070178985596,"{'batch_size': 128, 'drop_out': 0.2385093023100609, 'first_layer_dense': 80, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 12}"
0.021087706089019772,0.56770813,0.2508324086666107,0.16426193714141846,0.30743616819381714,0.6614872217178345,"{'batch_size': 64, 'drop_out': 0.09986681428314208, 'first_layer_dense': 127, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.001, 'num_epochs': 8.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 40, 'third_layer_dense': 15}"
0.021087706089019772,0.26360175,0.40843507647514343,0.3840177655220032,0.42397335171699524,0.7291898131370544,"{'batch_size': 16, 'drop_out': 0.15515092803508204, 'first_layer_dense': 97, 'hidden_layer_activation': 'relu', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 12}"
0.021087706089019772,0.21308638,0.3029966652393341,0.20532742142677307,0.3362930119037628,0.662597119808197,"{'batch_size': 16, 'drop_out': 0.23523964901832092, 'first_layer_dense': 46, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.01, 'num_epochs': 8.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 15}"
0.021087706089019772,0.14946303,0.48834627866744995,0.4894561469554901,0.4894561469554901,0.6237514019012451,"{'batch_size': 16, 'drop_out': 0.22345277387043455, 'first_layer_dense': 87, 'hidden_layer_activation': 'hard_sigmoid', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 30, 'third_layer_dense': 11}"
0.021087706089019772,0.22381447,0.41842398047447205,0.3263041079044342,0.41842398047447205,0.6859045624732971,"{'batch_size': 64, 'drop_out': 0.12119198679436881, 'first_layer_dense': 48, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 11.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 14}"
0.02219754457473755,0.47080073,0.36182019114494324,0.24195338785648346,0.3529411852359772,0.6548279523849487,"{'batch_size': 32, 'drop_out': 0.129428258651552, 'first_layer_dense': 78, 'hidden_layer_activation': 'linear', 'learning_rate': 0.01, 'num_epochs': 17.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 11}"
0.02219754457473755,0.18951622,0.4794672727584839,0.538290798664093,0.5271919965744019,0.7891231775283813,"{'batch_size': 16, 'drop_out': 0.2791502966711629, 'first_layer_dense': 131, 'hidden_layer_activation': 'elu', 'learning_rate': 0.1, 'num_epochs': 13.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 20}"
0.02219754457473755,0.2964366,0.4716981053352356,0.42064371705055237,0.47280800342559814,0.6847946643829346,"{'batch_size': 64, 'drop_out': 0.15574830970344686, 'first_layer_dense': 68, 'hidden_layer_activation': 'elu', 'learning_rate': 0.1, 'num_epochs': 13.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 13}"
0.02219754457473755,0.35466322,0.4195338487625122,0.3762485980987549,0.41842398047447205,0.662597119808197,"{'batch_size': 64, 'drop_out': 0.2500569828204412, 'first_layer_dense': 72, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 16.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 35, 'third_layer_dense': 14}"
0.02219754457473755,0.2735179,0.44395115971565247,0.40510544180870056,0.43951165676116943,0.662597119808197,"{'batch_size': 16, 'drop_out': 0.32530107460862334, 'first_layer_dense': 71, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 10}"
0.02219754457473755,0.2168793,0.47835737466812134,0.461709201335907,0.48279687762260437,0.6670366525650024,"{'batch_size': 64, 'drop_out': 0.09303821898425933, 'first_layer_dense': 60, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 32, 'third_layer_dense': 12}"
0.02219754457473755,0.39923587,0.476137638092041,0.46281909942626953,0.48834627866744995,0.7602663636207581,"{'batch_size': 32, 'drop_out': 0.2661806376140438, 'first_layer_dense': 35, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 11.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 39, 'third_layer_dense': 30}"
0.02219754457473755,0.1497066,0.2619311809539795,0.18978911638259888,0.3207547068595886,0.6725860238075256,"{'batch_size': 16, 'drop_out': 0.2332027445945999, 'first_layer_dense': 102, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 14.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 14}"
0.02219754457473755,0.16148978,0.31076580286026,0.22197557985782623,0.3496115505695343,0.6859045624732971,"{'batch_size': 64, 'drop_out': 0.3518565800357354, 'first_layer_dense': 128, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 16}"
0.023307442665100098,0.31438124,0.4561598300933838,0.3729189932346344,0.4295227527618408,0.6803551316261292,"{'batch_size': 16, 'drop_out': 0.20495459090722085, 'first_layer_dense': 119, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.001, 'num_epochs': 10.0, 'optimizer': 'Adamax', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 20}"
0.023307442665100098,0.38693684,0.4694783687591553,0.4350721538066864,0.45948946475982666,0.6648168563842773,"{'batch_size': 128, 'drop_out': 0.16119221932370498, 'first_layer_dense': 67, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.1, 'num_epochs': 19.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 11}"
0.023307442665100098,0.08540395,0.40843507647514343,0.3340732455253601,0.399556040763855,0.662597119808197,"{'batch_size': 16, 'drop_out': 0.25240977584948737, 'first_layer_dense': 128, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 31, 'third_layer_dense': 13}"
0.023307442665100098,0.31019703,0.48279687762260437,0.4894561469554901,0.48834627866744995,0.7413984537124634,"{'batch_size': 16, 'drop_out': 0.31023800350775566, 'first_layer_dense': 97, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'Adamax', 'output_layer_activation': 'relu', 'second_layer_dense': 50, 'third_layer_dense': 13}"
0.023307442665100098,0.30893445,0.5760266184806824,0.5693673491477966,0.5549389719963074,0.7569367289543152,"{'batch_size': 32, 'drop_out': 0.17390932518778898, 'first_layer_dense': 103, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 20}"
0.023307442665100098,0.23704657,0.4217536151409149,0.35627081990242004,0.41842398047447205,0.662597119808197,"{'batch_size': 16, 'drop_out': 0.2627392599107295, 'first_layer_dense': 87, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 34, 'third_layer_dense': 12}"
0.023307442665100098,0.53471106,0.4850166440010071,0.5016648173332214,0.49056604504585266,0.715871274471283,"{'batch_size': 128, 'drop_out': 0.3611287451381133, 'first_layer_dense': 60, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.1, 'num_epochs': 15.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'relu', 'second_layer_dense': 40, 'third_layer_dense': 24}"
0.023307442665100098,0.26716235,0.48279687762260437,0.47835737466812134,0.47835737466812134,0.6426193118095398,"{'batch_size': 128, 'drop_out': 0.18691376021367684, 'first_layer_dense': 82, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.1, 'num_epochs': 18.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 10}"
0.024417340755462646,0.6506359,0.5394006371498108,0.42841288447380066,0.4639289677143097,0.6581575870513916,"{'batch_size': 64, 'drop_out': 0.09508506598953395, 'first_layer_dense': 97, 'hidden_layer_activation': 'linear', 'learning_rate': 0.001, 'num_epochs': 6.0, 'optimizer': 'NAdam', 'output_layer_activation': 'hard_sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 12}"
0.024417340755462646,0.34220576,0.5205327272415161,0.47280800342559814,0.5149833559989929,0.8512763381004333,"{'batch_size': 32, 'drop_out': 0.05246145416746512, 'first_layer_dense': 99, 'hidden_layer_activation': 'selu', 'learning_rate': 0.1, 'num_epochs': 12.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 33, 'third_layer_dense': 26}"
